consumer_id,group,amount,purchase,redeem,pageviews,visit,discount
6318,T1H,0,0,0,10,1,0
6319,T1H,0,0,0,0,0,0
6320,T1H,0,0,0,16,1,0
6321,T1H,0,0,0,0,0,0
6322,T1H,0,0,0,0,0,0
6323,T1H,0,0,0,0,0,0
6324,T1H,0,0,0,0,0,0
6325,T1H,0,0,0,7,1,0
6326,T1H,0,0,0,15,1,0
6327,T1H,0,0,0,14,1,0
6328,T1H,0,0,0,24,1,0
6329,T1H,0,0,0,15,1,0
6330,T1H,0,0,0,12,1,0
6331,T1H,0,0,0,0,0,0
6332,T1H,0,0,0,0,0,0
6333,T1H,0,0,0,0,0,0
6334,T1H,0,0,0,0,0,0
6335,T1H,0,0,0,0,0,0
6336,T1H,0,0,0,0,0,0
6337,T1H,0,0,0,9,1,0
6338,T1H,0,0,0,0,0,0
6339,T1H,0,0,0,18,1,0
6340,T1H,0,0,0,0,0,0
6341,T1H,0,0,0,0,0,0
6342,T1H,0,0,0,0,0,0
6343,T1H,0,0,0,0,0,0
6344,T1H,0,0,0,0,0,0
6345,T1H,0,0,0,10,1,0
6346,T1H,0,0,0,10,1,0
6347,T1H,0,0,0,0,0,0
6348,T1H,35.81884921,1,0,18,1,0.315258185
6349,T1H,0,0,0,14,1,0
6350,T1H,0,0,0,0,0,0
6351,T1H,0,0,0,11,1,0
6352,T1H,0,0,0,0,0,0
6353,T1H,0,0,0,0,0,0
6354,T1H,0,0,0,0,0,0
6355,T1H,0,0,0,14,1,0
6356,T1H,0,0,0,11,1,0
6357,T1H,0,0,0,0,0,0
6358,T1H,0,0,0,24,1,0
6359,T1H,0,0,0,0,0,0
6360,T1H,42.77784884,1,0,16,1,0.311540717
6361,T1H,0,0,0,0,0,0
6362,T1H,0,0,0,0,0,0
6363,T1H,0,0,0,0,0,0
6364,T1H,0,0,0,0,0,0
6365,T1H,0,0,0,10,1,0
6366,T1H,0,0,0,17,1,0
6367,T1H,0,0,0,0,0,0
6368,T1H,0,0,0,0,0,0
6369,T1H,0,0,0,0,0,0
6370,T1H,0,0,0,0,0,0
6371,T1H,0,0,0,16,1,0
6372,T1H,0,0,0,0,0,0
6373,T1H,0,0,0,20,1,0
6374,T1H,0,0,0,9,1,0
6375,T1H,0,0,0,12,1,0
6376,T1H,0,0,0,0,0,0
6377,T1H,0,0,0,13,1,0
6378,T1H,0,0,0,0,0,0
6379,T1H,0,0,0,0,0,0
6380,T1H,0,0,0,15,1,0
6381,T1H,0,0,0,13,1,0
6382,T1H,0,0,0,0,0,0
6383,T1H,0,0,0,15,1,0
6384,T1H,0,0,0,0,0,0
6385,T1H,0,0,0,0,0,0
6386,T1H,0,0,0,0,0,0
6387,T1H,0,0,0,11,1,0
6388,T1H,0,0,0,18,1,0
6389,T1H,0,0,0,15,1,0
6390,T1H,0,0,0,0,0,0
6391,T1H,0,0,0,0,0,0
6392,T1H,0,0,0,0,0,0
6393,T1H,0,0,0,0,0,0
6394,T1H,0,0,0,0,0,0
6395,T1H,0,0,0,13,1,0
6396,T1H,43.44003651,1,0,14,1,0.380268493
6397,T1H,0,0,0,0,0,0
6398,T1H,0,0,0,0,0,0
6399,T1H,0,0,0,0,0,0
6400,T1H,0,0,0,0,0,0
6401,T1H,0,0,0,15,1,0
6402,T1H,0,0,0,15,1,0
6403,T1H,0,0,0,0,0,0
6404,T1H,0,0,0,0,0,0
6405,T1H,0,0,0,0,0,0
6406,T1H,0,0,0,0,0,0
6407,T1H,36.41687028,1,0,14,1,0.341325615
6408,T1H,0,0,0,13,1,0
6409,T1H,0,0,0,16,1,0
6410,T1H,0,0,0,0,0,0
6411,T1H,0,0,0,0,0,0
6412,T1H,0,0,0,0,0,0
6413,T1H,0,0,0,0,0,0
6414,T1H,0,0,0,0,0,0
6415,T1H,0,0,0,14,1,0
6416,T1H,0,0,0,19,1,0
6417,T1H,0,0,0,12,1,0
6418,T1H,0,0,0,0,0,0
6419,T1H,45.49643953,1,0,13,1,0.302494854
6420,T1H,0,0,0,14,1,0
6421,T1H,0,0,0,0,0,0
6422,T1H,0,0,0,15,1,0
6423,T1H,0,0,0,0,0,0
6424,T1H,38.62688236,1,1,14,1,0.153418328
6425,T1H,0,0,0,0,0,0
6426,T1H,0,0,0,16,1,0
6427,T1H,0,0,0,0,0,0
6428,T1H,41.07257838,1,0,13,1,0.327978203
6429,T1H,0,0,0,14,1,0
6430,T1H,0,0,0,19,1,0
6431,T1H,0,0,0,24,1,0
6432,T1H,0,0,0,0,0,0
6433,T1H,0,0,0,0,0,0
6434,T1H,0,0,0,16,1,0
6435,T1H,0,0,0,18,1,0
6436,T1H,0,0,0,0,0,0
6437,T1H,0,0,0,19,1,0
6438,T1H,0,0,0,11,1,0
6439,T1H,0,0,0,0,0,0
6440,T1H,39.62477854,1,0,22,1,0.306413334
6441,T1H,0,0,0,0,0,0
6442,T1H,0,0,0,18,1,0
6443,T1H,0,0,0,13,1,0
6444,T1H,0,0,0,0,0,0
6445,T1H,0,0,0,14,1,0
6446,T1H,0,0,0,14,1,0
6447,T1H,0,0,0,0,0,0
6448,T1H,0,0,0,0,0,0
6449,T1H,0,0,0,19,1,0
6450,T1H,0,0,0,0,0,0
6451,T1H,0,0,0,0,0,0
6452,T1H,0,0,0,13,1,0
6453,T1H,0,0,0,8,1,0
6454,T1H,0,0,0,12,1,0
6455,T1H,0,0,0,12,1,0
6456,T1H,0,0,0,19,1,0
6457,T1H,0,0,0,18,1,0
6458,T1H,0,0,0,6,1,0
6459,T1H,0,0,0,16,1,0
6460,T1H,0,0,0,21,1,0
6461,T1H,0,0,0,0,0,0
6462,T1H,0,0,0,15,1,0
6463,T1H,0,0,0,13,1,0
6464,T1H,0,0,0,17,1,0
6465,T1H,0,0,0,0,0,0
6466,T1H,0,0,0,0,0,0
6467,T1H,44.56941512,1,0,17,1,0.330257363
6468,T1H,0,0,0,0,0,0
6469,T1H,0,0,0,0,0,0
6470,T1H,0,0,0,0,0,0
6471,T1H,0,0,0,16,1,0
6472,T1H,0,0,0,19,1,0
6473,T1H,0,0,0,0,0,0
6474,T1H,0,0,0,0,0,0
6475,T1H,0,0,0,0,0,0
6476,T1H,0,0,0,15,1,0
6477,T1H,0,0,0,0,0,0
6478,T1H,0,0,0,18,1,0
6479,T1H,0,0,0,19,1,0
6480,T1H,0,0,0,13,1,0
6481,T1H,36.14112642,1,0,14,1,0.338260517
6482,T1H,0,0,0,23,1,0
6483,T1H,0,0,0,0,0,0
6484,T1H,0,0,0,0,0,0
6485,T1H,0,0,0,0,0,0
6486,T1H,0,0,0,22,1,0
6487,T1H,0,0,0,13,1,0
6488,T1H,0,0,0,0,0,0
6489,T1H,0,0,0,0,0,0
6490,T1H,0,0,0,16,1,0
6491,T1H,0,0,0,0,0,0
6492,T1H,0,0,0,0,0,0
6493,T1H,0,0,0,0,0,0
6494,T1H,35.54626586,1,1,15,1,0.164526777
6495,T1H,0,0,0,0,0,0
6496,T1H,0,0,0,12,1,0
6497,T1H,0,0,0,11,1,0
6498,T1H,0,0,0,0,0,0
6499,T1H,0,0,0,9,1,0
6500,T1H,0,0,0,0,0,0
6501,T1H,0,0,0,0,0,0
6502,T1H,0,0,0,13,1,0
6503,T1H,0,0,0,0,0,0
6504,T1H,0,0,0,0,0,0
6505,T1H,0,0,0,0,0,0
6506,T1H,0,0,0,16,1,0
6507,T1H,0,0,0,0,0,0
6508,T1H,0,0,0,25,1,0
6509,T1H,0,0,0,12,1,0
6510,T1H,0,0,0,14,1,0
6511,T1H,0,0,0,0,0,0
6512,T1H,0,0,0,20,1,0
6513,T1H,0,0,0,0,0,0
6514,T1H,0,0,0,0,0,0
6515,T1H,0,0,0,0,0,0
6516,T1H,0,0,0,9,1,0
6517,T1H,0,0,0,0,0,0
6518,T1H,39.97849125,1,0,21,1,0.406374305
6519,T1H,0,0,0,19,1,0
6520,T1H,0,0,0,17,1,0
6521,T1H,0,0,0,16,1,0
6522,T1H,0,0,0,13,1,0
6523,T1H,0,0,0,21,1,0
6524,T1H,0,0,0,0,0,0
6525,T1H,0,0,0,0,0,0
6526,T1H,0,0,0,9,1,0
6527,T1H,35.91783415,1,0,14,1,0.299703548
6528,T1H,0,0,0,0,0,0
6529,T1H,0,0,0,12,1,0
6530,T1H,0,0,0,0,0,0
6531,T1H,0,0,0,0,0,0
6532,T1H,0,0,0,0,0,0
6533,T1H,0,0,0,22,1,0
6534,T1H,0,0,0,12,1,0
6535,T1H,0,0,0,22,1,0
6536,T1H,0,0,0,0,0,0
6537,T1H,0,0,0,8,1,0
6538,T1H,0,0,0,0,0,0
6539,T1H,0,0,0,0,0,0
6540,T1H,0,0,0,24,1,0
6541,T1H,0,0,0,0,0,0
6542,T1H,0,0,0,14,1,0
6543,T1H,0,0,0,22,1,0
6544,T1H,0,0,0,0,0,0
6545,T1H,0,0,0,0,0,0
6546,T1H,0,0,0,0,0,0
6547,T1H,0,0,0,0,0,0
6548,T1H,0,0,0,0,0,0
6549,T1H,0,0,0,0,0,0
6550,T1H,0,0,0,0,0,0
6551,T1H,0,0,0,0,0,0
6552,T1H,0,0,0,0,0,0
6553,T1H,0,0,0,21,1,0
6554,T1H,0,0,0,13,1,0
6555,T1H,0,0,0,0,0,0
6556,T1H,0,0,0,11,1,0
6557,T1H,0,0,0,10,1,0
6558,T1H,0,0,0,0,0,0
6559,T1H,0,0,0,16,1,0
6560,T1H,0,0,0,10,1,0
6561,T1H,0,0,0,0,0,0
6562,T1H,0,0,0,0,0,0
6563,T1H,0,0,0,18,1,0
6564,T1H,0,0,0,0,0,0
6565,T1H,0,0,0,0,0,0
6566,T1H,0,0,0,0,0,0
6567,T1H,0,0,0,14,1,0
6568,T1H,0,0,0,21,1,0
6569,T1H,0,0,0,13,1,0
6570,T1H,0,0,0,18,1,0
6571,T1H,0,0,0,0,0,0
6572,T1H,0,0,0,16,1,0
6573,T1H,0,0,0,0,0,0
6574,T1H,27.69710583,1,0,14,1,0.306548027
6575,T1H,0,0,0,18,1,0
6576,T1H,0,0,0,0,0,0
6577,T1H,0,0,0,0,0,0
6578,T1H,0,0,0,0,0,0
6579,T1H,0,0,0,0,0,0
6580,T1H,0,0,0,12,1,0
6581,T1H,0,0,0,16,1,0
6582,T1H,0,0,0,14,1,0
6583,T1H,0,0,0,0,0,0
6584,T1H,0,0,0,0,0,0
6585,T1H,0,0,0,0,0,0
6586,T1H,0,0,0,0,0,0
6587,T1H,0,0,0,0,0,0
6588,T1H,0,0,0,0,0,0
6589,T1H,0,0,0,0,0,0
6590,T1H,0,0,0,0,0,0
6591,T1H,0,0,0,0,0,0
6592,T1H,0,0,0,0,0,0
6593,T1H,0,0,0,0,0,0
6594,T1H,37.50080359,1,1,10,1,0.15730053
6595,T1H,0,0,0,0,0,0
6596,T1H,0,0,0,0,0,0
6597,T1H,33.2109883,1,0,17,1,0.300470735
6598,T1H,0,0,0,14,1,0
6599,T1H,0,0,0,18,1,0
6600,T1H,0,0,0,0,0,0
6601,T1H,0,0,0,15,1,0
6602,T1H,0,0,0,12,1,0
6603,T1H,0,0,0,17,1,0
6604,T1H,0,0,0,0,0,0
6605,T1H,0,0,0,0,0,0
6606,T1H,33.73707121,1,0,14,1,0.346316375
6607,T1H,0,0,0,0,0,0
6608,T1H,0,0,0,0,0,0
6609,T1H,0,0,0,0,0,0
6610,T1H,0,0,0,0,0,0
6611,T1H,0,0,0,0,0,0
6612,T1H,0,0,0,16,1,0
6613,T1H,0,0,0,0,0,0
6614,T1H,0,0,0,0,0,0
6615,T1H,0,0,0,0,0,0
6616,T1H,0,0,0,0,0,0
6617,T1H,0,0,0,15,1,0
6618,T1H,0,0,0,18,1,0
6619,T1H,0,0,0,0,0,0
6620,T1H,0,0,0,0,0,0
6621,T1H,0,0,0,0,0,0
6622,T1H,0,0,0,15,1,0
6623,T1H,0,0,0,0,0,0
6624,T1H,0,0,0,0,0,0
6625,T1H,0,0,0,0,0,0
6626,T1H,0,0,0,11,1,0
6627,T1H,0,0,0,0,0,0
6628,T1H,0,0,0,0,0,0
6629,T1H,0,0,0,0,0,0
6630,T1H,0,0,0,0,0,0
6631,T1H,0,0,0,14,1,0
6632,T1H,0,0,0,0,0,0
6633,T1H,0,0,0,0,0,0
6634,T1H,0,0,0,0,0,0
6635,T1H,0,0,0,0,0,0
6636,T1H,0,0,0,11,1,0
6637,T1H,0,0,0,0,0,0
6638,T1H,0,0,0,0,0,0
6639,T1H,0,0,0,13,1,0
6640,T1H,0,0,0,0,0,0
6641,T1H,38.36931558,1,0,17,1,0.309892674
6642,T1H,0,0,0,20,1,0
6643,T1H,0,0,0,0,0,0
6644,T1H,0,0,0,0,0,0
6645,T1H,0,0,0,0,0,0
6646,T1H,0,0,0,0,0,0
6647,T1H,0,0,0,0,0,0
6648,T1H,0,0,0,0,0,0
6649,T1H,0,0,0,0,0,0
6650,T1H,0,0,0,0,0,0
6651,T1H,0,0,0,0,0,0
6652,T1H,0,0,0,11,1,0
6653,T1H,48.18960565,1,0,9,1,0.2652181
6654,T1H,0,0,0,0,0,0
6655,T1H,0,0,0,20,1,0
6656,T1H,0,0,0,0,0,0
6657,T1H,0,0,0,0,0,0
6658,T1H,0,0,0,0,0,0
6659,T1H,0,0,0,0,0,0
6660,T1H,0,0,0,0,0,0
6661,T1H,0,0,0,12,1,0
6662,T1H,0,0,0,12,1,0
6663,T1H,32.09409865,1,0,13,1,0.387548413
6664,T1H,0,0,0,0,0,0
6665,T1H,0,0,0,22,1,0
6666,T1H,0,0,0,0,0,0
6667,T1H,0,0,0,0,0,0
6668,T1H,0,0,0,0,0,0
6669,T1H,0,0,0,16,1,0
6670,T1H,0,0,0,0,0,0
6671,T1H,0,0,0,0,0,0
6672,T1H,36.77263119,1,1,14,1,0.159917277
6673,T1H,0,0,0,7,1,0
6674,T1H,0,0,0,13,1,0
6675,T1H,0,0,0,0,0,0
6676,T1H,0,0,0,0,0,0
6677,T1H,0,0,0,0,0,0
6678,T1H,0,0,0,0,0,0
6679,T1H,0,0,0,0,0,0
6680,T1H,0,0,0,0,0,0
6681,T1H,0,0,0,0,0,0
6682,T1H,0,0,0,0,0,0
6683,T1H,0,0,0,0,0,0
6684,T1H,0,0,0,14,1,0
6685,T1H,0,0,0,0,0,0
6686,T1H,0,0,0,16,1,0
6687,T1H,0,0,0,15,1,0
6688,T1H,0,0,0,0,0,0
6689,T1H,0,0,0,0,0,0
6690,T1H,0,0,0,16,1,0
6691,T1H,0,0,0,12,1,0
6692,T1H,0,0,0,13,1,0
6693,T1H,0,0,0,19,1,0
6694,T1H,0,0,0,0,0,0
6695,T1H,0,0,0,0,0,0
6696,T1H,0,0,0,0,0,0
6697,T1H,0,0,0,0,0,0
6698,T1H,0,0,0,16,1,0
6699,T1H,0,0,0,22,1,0
6700,T1H,0,0,0,0,0,0
6701,T1H,0,0,0,0,0,0
6702,T1H,0,0,0,0,0,0
6703,T1H,0,0,0,0,0,0
6704,T1H,0,0,0,0,0,0
6705,T1H,0,0,0,18,1,0
6706,T1H,0,0,0,12,1,0
6707,T1H,0,0,0,0,0,0
6708,T1H,39.20443852,1,0,19,1,0.34497764
6709,T1H,34.02026746,1,0,20,1,0.41439883
6710,T1H,0,0,0,15,1,0
6711,T1H,0,0,0,19,1,0
6712,T1H,0,0,0,24,1,0
6713,T1H,0,0,0,0,0,0
6714,T1H,0,0,0,0,0,0
6715,T2H,0,0,0,0,0,0
6716,T2H,0,0,0,21,1,0
6717,T2H,0,0,0,0,0,0
6718,T2H,0,0,0,0,0,0
6719,T2H,0,0,0,0,0,0
6720,T2H,0,0,0,22,1,0
6721,T2H,0,0,0,0,0,0
6722,T2H,36.92804081,1,0,17,1,0.424629959
6723,T2H,0,0,0,18,1,0
6724,T2H,0,0,0,0,0,0
6725,T2H,0,0,0,17,1,0
6726,T2H,0,0,0,0,0,0
6727,T2H,0,0,0,24,1,0
6728,T2H,0,0,0,0,0,0
6729,T2H,0,0,0,6,1,0
6730,T2H,0,0,0,14,1,0
6731,T2H,0,0,0,0,0,0
6732,T2H,0,0,0,0,0,0
6733,T2H,0,0,0,0,0,0
6734,T2H,0,0,0,0,0,0
6735,T2H,0,0,0,0,0,0
6736,T2H,0,0,0,19,1,0
6737,T2H,0,0,0,15,1,0
6738,T2H,29.69683742,1,0,18,1,0.366667288
6739,T2H,0,0,0,0,0,0
6740,T2H,0,0,0,0,0,0
6741,T2H,0,0,0,17,1,0
6742,T2H,0,0,0,14,1,0
6743,T2H,0,0,0,16,1,0
6744,T2H,0,0,0,0,0,0
6745,T2H,0,0,0,15,1,0
6746,T2H,0,0,0,0,0,0
6747,T2H,0,0,0,14,1,0
6748,T2H,34.58492798,1,1,20,1,0.224291043
6749,T2H,0,0,0,0,0,0
6750,T2H,0,0,0,0,0,0
6751,T2H,29.23140497,1,0,16,1,0.355366456
6752,T2H,0,0,0,19,1,0
6753,T2H,24.26285563,1,0,16,1,0.352668824
6754,T2H,0,0,0,0,0,0
6755,T2H,0,0,0,0,0,0
6756,T2H,0,0,0,0,0,0
6757,T2H,0,0,0,11,1,0
6758,T2H,0,0,0,11,1,0
6759,T2H,0,0,0,13,1,0
6760,T2H,0,0,0,22,1,0
6761,T2H,0,0,0,0,0,0
6762,T2H,0,0,0,19,1,0
6763,T2H,0,0,0,0,0,0
6764,T2H,0,0,0,0,0,0
6765,T2H,0,0,0,17,1,0
6766,T2H,0,0,0,0,0,0
6767,T2H,0,0,0,0,0,0
6768,T2H,0,0,0,19,1,0
6769,T2H,0,0,0,11,1,0
6770,T2H,27.01141696,1,0,11,1,0.324202808
6771,T2H,0,0,0,0,0,0
6772,T2H,0,0,0,14,1,0
6773,T2H,0,0,0,12,1,0
6774,T2H,0,0,0,11,1,0
6775,T2H,0,0,0,16,1,0
6776,T2H,0,0,0,14,1,0
6777,T2H,0,0,0,0,0,0
6778,T2H,0,0,0,0,0,0
6779,T2H,0,0,0,0,0,0
6780,T2H,0,0,0,0,0,0
6781,T2H,0,0,0,0,0,0
6782,T2H,0,0,0,0,0,0
6783,T2H,0,0,0,0,0,0
6784,T2H,0,0,0,10,1,0
6785,T2H,0,0,0,13,1,0
6786,T2H,0,0,0,0,0,0
6787,T2H,0,0,0,11,1,0
6788,T2H,0,0,0,0,0,0
6789,T2H,0,0,0,12,1,0
6790,T2H,0,0,0,17,1,0
6791,T2H,0,0,0,15,1,0
6792,T2H,0,0,0,0,0,0
6793,T2H,0,0,0,0,0,0
6794,T2H,0,0,0,0,0,0
6795,T2H,0,0,0,0,0,0
6796,T2H,0,0,0,0,0,0
6797,T2H,0,0,0,0,0,0
6798,T2H,0,0,0,10,1,0
6799,T2H,0,0,0,0,0,0
6800,T2H,0,0,0,0,0,0
6801,T2H,0,0,0,0,0,0
6802,T2H,0,0,0,12,1,0
6803,T2H,0,0,0,19,1,0
6804,T2H,0,0,0,12,1,0
6805,T2H,0,0,0,0,0,0
6806,T2H,0,0,0,0,0,0
6807,T2H,0,0,0,0,0,0
6808,T2H,0,0,0,0,0,0
6809,T2H,0,0,0,0,0,0
6810,T2H,0,0,0,0,0,0
6811,T2H,0,0,0,18,1,0
6812,T2H,0,0,0,0,0,0
6813,T2H,0,0,0,17,1,0
6814,T2H,0,0,0,0,0,0
6815,T2H,0,0,0,0,0,0
6816,T2H,0,0,0,0,0,0
6817,T2H,0,0,0,0,0,0
6818,T2H,0,0,0,0,0,0
6819,T2H,0,0,0,18,1,0
6820,T2H,0,0,0,14,1,0
6821,T2H,0,0,0,0,0,0
6822,T2H,0,0,0,0,0,0
6823,T2H,0,0,0,16,1,0
6824,T2H,0,0,0,0,0,0
6825,T2H,0,0,0,0,0,0
6826,T2H,38.98010728,1,0,13,1,0.378689123
6827,T2H,0,0,0,0,0,0
6828,T2H,0,0,0,20,1,0
6829,T2H,0,0,0,0,0,0
6830,T2H,0,0,0,19,1,0
6831,T2H,33.94053785,1,0,16,1,0.432351313
6832,T2H,0,0,0,14,1,0
6833,T2H,0,0,0,0,0,0
6834,T2H,0,0,0,0,0,0
6835,T2H,0,0,0,18,1,0
6836,T2H,0,0,0,0,0,0
6837,T2H,0,0,0,0,0,0
6838,T2H,0,0,0,0,0,0
6839,T2H,0,0,0,17,1,0
6840,T2H,0,0,0,0,0,0
6841,T2H,0,0,0,14,1,0
6842,T2H,0,0,0,0,0,0
6843,T2H,0,0,0,0,0,0
6844,T2H,0,0,0,0,0,0
6845,T2H,0,0,0,0,0,0
6846,T2H,0,0,0,0,0,0
6847,T2H,0,0,0,13,1,0
6848,T2H,0,0,0,17,1,0
6849,T2H,0,0,0,0,0,0
6850,T2H,0,0,0,0,0,0
6851,T2H,0,0,0,15,1,0
6852,T2H,0,0,0,0,0,0
6853,T2H,0,0,0,0,0,0
6854,T2H,0,0,0,0,0,0
6855,T2H,0,0,0,15,1,0
6856,T2H,0,0,0,0,0,0
6857,T2H,0,0,0,0,0,0
6858,T2H,0,0,0,0,0,0
6859,T2H,0,0,0,0,0,0
6860,T2H,0,0,0,0,0,0
6861,T2H,0,0,0,0,0,0
6862,T2H,0,0,0,0,0,0
6863,T2H,0,0,0,15,1,0
6864,T2H,40.81023997,1,0,18,1,0.29588669
6865,T2H,0,0,0,0,0,0
6866,T2H,0,0,0,0,0,0
6867,T2H,28.20602733,1,1,13,1,0.261738807
6868,T2H,0,0,0,0,0,0
6869,T2H,0,0,0,0,0,0
6870,T2H,0,0,0,0,0,0
6871,T2H,0,0,0,0,0,0
6872,T2H,0,0,0,0,0,0
6873,T2H,0,0,0,0,0,0
6874,T2H,0,0,0,0,0,0
6875,T2H,0,0,0,0,0,0
6876,T2H,0,0,0,0,0,0
6877,T2H,0,0,0,0,0,0
6878,T2H,0,0,0,20,1,0
6879,T2H,0,0,0,0,0,0
6880,T2H,0,0,0,13,1,0
6881,T2H,40.83318614,1,0,19,1,0.389062588
6882,T2H,0,0,0,0,0,0
6883,T2H,0,0,0,23,1,0
6884,T2H,0,0,0,0,0,0
6885,T2H,35.95505523,1,0,18,1,0.394293731
6886,T2H,0,0,0,0,0,0
6887,T2H,0,0,0,0,0,0
6888,T2H,0,0,0,0,0,0
6889,T2H,0,0,0,10,1,0
6890,T2H,0,0,0,0,0,0
6891,T2H,0,0,0,17,1,0
6892,T2H,22.47777036,1,0,22,1,0.494131142
6893,T2H,0,0,0,16,1,0
6894,T2H,0,0,0,18,1,0
6895,T2H,0,0,0,13,1,0
6896,T2H,0,0,0,0,0,0
6897,T2H,36.10363366,1,0,10,1,0.33641234
6898,T2H,0,0,0,0,0,0
6899,T2H,0,0,0,0,0,0
6900,T2H,0,0,0,29,1,0
6901,T2H,0,0,0,0,0,0
6902,T2H,0,0,0,0,0,0
6903,T2H,0,0,0,0,0,0
6904,T2H,0,0,0,0,0,0
6905,T2H,0,0,0,0,0,0
6906,T2H,0,0,0,15,1,0
6907,T2H,0,0,0,0,0,0
6908,T2H,0,0,0,0,0,0
6909,T2H,0,0,0,0,0,0
6910,T2H,0,0,0,0,0,0
6911,T2H,0,0,0,0,0,0
6912,T2H,0,0,0,0,0,0
6913,T2H,0,0,0,0,0,0
6914,T2H,0,0,0,14,1,0
6915,T2H,0,0,0,18,1,0
6916,T2H,0,0,0,11,1,0
6917,T2H,0,0,0,8,1,0
6918,T2H,0,0,0,10,1,0
6919,T2H,0,0,0,19,1,0
6920,T2H,33.74604225,1,0,12,1,0.287230443
6921,T2H,0,0,0,0,0,0
6922,T2H,0,0,0,0,0,0
6923,T2H,0,0,0,0,0,0
6924,T2H,0,0,0,0,0,0
6925,T2H,0,0,0,13,1,0
6926,T2H,0,0,0,0,0,0
6927,T2H,0,0,0,0,0,0
6928,T2H,29.95997941,1,0,11,1,0.321857096
6929,T2H,0,0,0,0,0,0
6930,T2H,31.45183277,1,0,19,1,0.303837494
6931,T2H,0,0,0,0,0,0
6932,T2H,22.90481936,1,0,14,1,0.34220688
6933,T2H,0,0,0,0,0,0
6934,T2H,0,0,0,0,0,0
6935,T2H,0,0,0,13,1,0
6936,T2H,0,0,0,15,1,0
6937,T2H,0,0,0,0,0,0
6938,T2H,0,0,0,19,1,0
6939,T2H,0,0,0,0,0,0
6940,T2H,0,0,0,0,0,0
6941,T2H,0,0,0,0,0,0
6942,T2H,0,0,0,15,1,0
6943,T2H,0,0,0,13,1,0
6944,T2H,0,0,0,0,0,0
6945,T2H,0,0,0,22,1,0
6946,T2H,0,0,0,0,0,0
6947,T2H,0,0,0,10,1,0
6948,T2H,0,0,0,0,0,0
6949,T2H,0,0,0,10,1,0
6950,T2H,0,0,0,19,1,0
6951,T2H,0,0,0,20,1,0
6952,T2H,0,0,0,0,0,0
6953,T2H,0,0,0,0,0,0
6954,T2H,0,0,0,14,1,0
6955,T2H,26.07497345,1,1,16,1,0.277200481
6956,T2H,0,0,0,0,0,0
6957,T2H,0,0,0,12,1,0
6958,T2H,0,0,0,0,0,0
6959,T2H,0,0,0,0,0,0
6960,T2H,0,0,0,0,0,0
6961,T2H,0,0,0,0,0,0
6962,T2H,0,0,0,0,0,0
6963,T2H,0,0,0,0,0,0
6964,T2H,36.55394349,1,0,17,1,0.352351864
6965,T2H,0,0,0,0,0,0
6966,T2H,0,0,0,17,1,0
6967,T2H,0,0,0,12,1,0
6968,T2H,0,0,0,19,1,0
6969,T2H,0,0,0,0,0,0
6970,T2H,0,0,0,13,1,0
6971,T2H,0,0,0,0,0,0
6972,T2H,34.11454782,1,1,16,1,0.226682591
6973,T2H,0,0,0,0,0,0
6974,T2H,0,0,0,11,1,0
6975,T2H,27.36742151,1,0,22,1,0.28615651
6976,T2H,0,0,0,0,0,0
6977,T2H,0,0,0,0,0,0
6978,T2H,0,0,0,0,0,0
6979,T2H,0,0,0,0,0,0
6980,T2H,0,0,0,16,1,0
6981,T2H,0,0,0,22,1,0
6982,T2H,0,0,0,0,0,0
6983,T2H,0,0,0,0,0,0
6984,T2H,0,0,0,0,0,0
6985,T2H,0,0,0,0,0,0
6986,T2H,0,0,0,17,1,0
6987,T2H,0,0,0,0,0,0
6988,T2H,0,0,0,18,1,0
6989,T2H,0,0,0,0,0,0
6990,T2H,0,0,0,19,1,0
6991,T2H,0,0,0,0,0,0
6992,T2H,0,0,0,0,0,0
6993,T2H,0,0,0,0,0,0
6994,T2H,32.02749852,1,0,16,1,0.405141104
6995,T2H,39.14635952,1,0,19,1,0.383518198
6996,T2H,0,0,0,0,0,0
6997,T2H,0,0,0,15,1,0
6998,T2H,0,0,0,16,1,0
6999,T2H,0,0,0,0,0,0
7000,T2H,0,0,0,0,0,0
7001,T2H,0,0,0,0,0,0
7002,T2H,0,0,0,17,1,0
7003,T2H,0,0,0,0,0,0
7004,T2H,0,0,0,0,0,0
7005,T2H,0,0,0,16,1,0
7006,T2H,0,0,0,0,0,0
7007,T2H,0,0,0,0,0,0
7008,T2H,0,0,0,0,0,0
7009,T2H,0,0,0,23,1,0
7010,T2H,29.82704163,1,0,17,1,0.364015453
7011,T2H,0,0,0,0,0,0
7012,T2H,0,0,0,12,1,0
7013,T2H,0,0,0,13,1,0
7014,T2H,39.72457418,1,1,11,1,0.201107806
7015,T2H,0,0,0,0,0,0
7016,T2H,0,0,0,15,1,0
7017,T2H,0,0,0,20,1,0
7018,T2H,0,0,0,0,0,0
7019,T2H,0,0,0,0,0,0
7020,T2H,0,0,0,0,0,0
7021,T2H,0,0,0,13,1,0
7022,T2H,0,0,0,17,1,0
7023,T2H,34.43211737,1,0,18,1,0.344060449
7024,T2H,0,0,0,0,0,0
7025,T2H,0,0,0,17,1,0
7026,T2H,0,0,0,0,0,0
7027,T2H,30.47959959,1,0,11,1,0.385125918
7028,T2H,23.01600269,1,0,15,1,0.409112498
7029,T2H,0,0,0,0,0,0
7030,T2H,0,0,0,0,0,0
